brand,price,start_time,start_day,end_day,end_time,trip_time,take_place,destination
VietJet Air,4123288,15:35,,,07:05,15h 30m,HAN,VDH
VietJet Air,4241439,16:00,,,07:05,15h 5m,HAN,VDH
VietJet Air,4241439,06:40,,,07:05,24h 25m,HAN,VDH
VietJet Air,4241439,05:10,,,07:05,25h 55m,HAN,VDH
VietJet Air,4241439,05:00,,,07:05,26h 5m,HAN,VDH
VietJet Air,4244085,19:05,,,07:05,12h 0m,HAN,VDH
VietJet Air,4244085,18:30,,,07:05,12h 35m,HAN,VDH
