brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination
VietJet Air,4.123.288 VND/khách,15:35,08-12-2025,07:05,08-12-2025,15h 30m,HAN,VDH
VietJet Air,4.241.439 VND/khách,16:00,08-12-2025,07:05,08-12-2025,15h 5m,HAN,VDH
VietJet Air,4.241.439 VND/khách,06:40,08-12-2025,07:05,08-12-2025,24h 25m,HAN,VDH
VietJet Air,4.241.439 VND/khách,05:10,08-12-2025,07:05,08-12-2025,25h 55m,HAN,VDH
VietJet Air,4.241.439 VND/khách,05:00,08-12-2025,07:05,08-12-2025,26h 5m,HAN,VDH
VietJet Air,4.244.085 VND/khách,19:05,08-12-2025,07:05,08-12-2025,12h 0m,HAN,VDH
VietJet Air,4.244.085 VND/khách,18:30,08-12-2025,07:05,08-12-2025,12h 35m,HAN,VDH
