brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination
"Bamboo Airways, VietJet Air",2.147.718 VND/khách,22:35,08-12-2025,07:00,08-12-2025,8h 25m,HAN,UIH
"Bamboo Airways, VietJet Air",2.147.718 VND/khách,20:30,08-12-2025,07:00,08-12-2025,10h 30m,HAN,UIH
"Vietravel Airlines, VietJet Air",2.199.604 VND/khách,21:00,08-12-2025,07:00,08-12-2025,10h 0m,HAN,UIH
"Vietravel Airlines, VietJet Air",2.199.604 VND/khách,20:30,08-12-2025,07:00,08-12-2025,10h 30m,HAN,UIH
"Vietravel Airlines, VietJet Air",2.199.604 VND/khách,16:10,08-12-2025,07:00,08-12-2025,14h 50m,HAN,UIH
"Vietravel Airlines, Bamboo Airways",2.249.135 VND/khách,21:00,08-12-2025,17:45,08-12-2025,20h 45m,HAN,UIH
"Vietravel Airlines, Bamboo Airways",2.249.135 VND/khách,20:30,08-12-2025,17:45,08-12-2025,21h 15m,HAN,UIH
VietJet Air,2.450.350 VND/khách,11:40,08-12-2025,18:55,08-12-2025,31h 15m,HAN,UIH
VietJet Air,2.455.206 VND/khách,22:10,08-12-2025,12:25,08-12-2025,14h 15m,HAN,UIH
