brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination
Vietnam Airlines,1.128.330 VND/khách,07:35,10-12-2025,08:40,10-12-2025,1h 5m,SGN,TBB
Vietnam Airlines,3.327.280 VND/khách,06:30,10-12-2025,13:45,10-12-2025,7h 15m,SGN,TBB
Vietnam Airlines,3.481.882 VND/khách,06:40,10-12-2025,13:45,10-12-2025,7h 5m,SGN,TBB
Vietnam Airlines,3.640.270 VND/khách,06:00,10-12-2025,13:45,10-12-2025,7h 45m,SGN,TBB
Vietnam Airlines,3.684.535 VND/khách,07:00,10-12-2025,13:45,10-12-2025,6h 45m,SGN,TBB
Vietnam Airlines,3.921.295 VND/khách,07:25,10-12-2025,13:45,10-12-2025,6h 20m,SGN,TBB
Vietnam Airlines,3.925.775 VND/khách,12:00,10-12-2025,13:45,10-12-2025,25h 45m,SGN,TBB
Vietnam Airlines,4.096.465 VND/khách,08:00,10-12-2025,13:45,10-12-2025,5h 45m,SGN,TBB
Vietnam Airlines,4.375.017 VND/khách,11:00,10-12-2025,13:45,10-12-2025,26h 45m,SGN,TBB
