brand,price,start_time,start_day,end_time,end_day,trip_time,take_place,destination
"Vietravel Airlines, Vietnam Airlines",2.011.370 VND/khách,08:30,10-12-2025,08:40,10-12-2025,24h 10m,DAD,VCL
"VietJet Air, Vietnam Airlines",2.168.780 VND/khách,22:40,10-12-2025,08:40,10-12-2025,10h 0m,DAD,VCL
"Bamboo Airways, Vietnam Airlines",2.204.480 VND/khách,18:20,10-12-2025,08:40,10-12-2025,14h 20m,DAD,VCL
Vietnam Airlines,2.270.640 VND/khách,22:55,10-12-2025,08:40,10-12-2025,9h 45m,DAD,VCL
Vietnam Airlines,2.398.000 VND/khách,19:00,10-12-2025,08:40,10-12-2025,13h 40m,DAD,VCL
Vietnam Airlines,2.398.000 VND/khách,18:05,10-12-2025,08:40,10-12-2025,14h 35m,DAD,VCL
Vietnam Airlines,2.412.925 VND/khách,20:20,10-12-2025,08:40,10-12-2025,12h 20m,DAD,VCL
"Vietravel Airlines, Vietnam Airlines",4.189.481 VND/khách,08:30,10-12-2025,17:10,10-12-2025,8h 40m,DAD,VCL
"VietJet Air, Vietnam Airlines",4.381.541 VND/khách,05:45,10-12-2025,17:10,10-12-2025,11h 25m,DAD,VCL
